latitude,longitude,address,county
39.997949,15.363148,"Strada Ababei Nr. 15 Bl. 41  Sc. 98 Ap. 937, Navodari, 410939",Bistrița-Năsăud
4.265019,-73.937055,"Drumul Despina Stan, Strehaia, 712801",Giurgiu
32.4774055,-152.755354,"Soseaua Cristea, Resita, 514013",Maramureș
33.1147905,139.524735,"Drumul Ababei Nr. 96, Ianca, 150339",Harghita
-55.847879,36.784479,"Soseaua Florea Nr. 74 Bl. 97  Sc. 13 Ap. 546, Galati, 272549",Vâlcea
-41.967707,-140.56727,"Drumul Ene Nr. 748, Sighetu Marmatiei, 392471",Bistrița-Năsăud
25.0359585,4.849613,"Soseaua Ardelean Nr. 146 Bl. 26  Sc. 13 Ap. 699, Draganesti-Olt, 769231",Harghita
42.1961775,-58.261042,"Aleea Stan Nr. 129, Oradea, 470779",Harghita
-75.666229,9.627511,"Aleea Popa, Raducaneni, 791859",Brăila
-42.0814215,-86.825758,"Soseaua Nistor Nr. 78 Bl. 90  Sc. 33 Ap. 726, Eforie Nord, 629857",Teleorman
-81.4121865,149.336578,"Intrarea Anda Nistor Nr. 487 Bl. 19  Sc. 67 Ap. 205, Vatra Dornei, 184350",Brăila
45.436644,76.556728,"Drumul Popescu Nr. 562, Gilau, 371725",Sălaj
10.0544385,-55.648491,"Aleea Tudosia Stănescu, Beclean, 678226",Alba
-21.338904,46.861811,"Bulevardul Ardelean Nr. 551, Lipova, 815808",Dâmbovița
-63.034132,130.933776,"Bulevardul Atena Dinu Nr. 867 Bl. 36  Sc. 30 Ap. 210, Rasinari, 564284",Mehedinți
-12.8611445,89.997561,"Soseaua Diaconescu, Domnesti, 193475",Prahova
58.8022485,74.080984,"Intrarea Dorian Popescu Nr. 36 Bl. 59  Sc. 59 Ap. 260, Sighisoara, 584967",Vâlcea
47.410112,-155.95079,"Aleea Popescu Nr. 560 Bl. 89  Sc. 59 Ap. 664, Cernavoda, 837135",Călărași
22.338475,-113.368429,"Aleea Ioniță Nr. 58 Bl. 12  Sc. 25 Ap. 119, Slatina, 235172",Mureș
-55.997865,-164.613498,"Drumul Stoica Nr. 72, Oravita, 999685",Brăila
-36.451573,75.579394,"Soseaua Stan, Ramnicu Valcea, 212202",Bacău
73.179143,-86.477552,"Intrarea Voinea Nr. 970, Nasaud, 852605",Timiș
17.9436635,119.260189,"Intrarea Daria Dochioiu Nr. 745, Bolintin-Vale, 211400",Bistrița-Năsăud
-6.3001035,19.257987,"Aleea Stoica Nr. 11, Bocsa, 101612",Mehedinți
87.218284,72.845321,"Bulevardul Georgescu, Urziceni, 220978",Gorj
27.9379415,-123.280731,"Soseaua Popescu, Marghita, 921367",Vaslui
5.80798,154.583369,"Aleea Tomescu Nr. 299, Barbulesti, 294578",Sălaj
-36.61078,59.929181,"Strada Manole, Magurele, 212622",Gorj
13.5083195,-83.20154,"Strada Voinea Nr. 346, Vatra Dornei, 178893",Vaslui
-49.0331865,-81.366478,"Bulevardul Marin Nr. 14, Turnu Magurele, 874609",Caraș Severin
-22.6366755,57.637625,"Aleea Georgescu Nr. 25, Moreni, 233656",Covasna
62.4197985,29.778646,"Soseaua Marinela Diaconu Nr. 740 Bl. 18  Sc. 87 Ap. 451, Fundulea, 853208",Sălaj
49.175576,147.205495,"Bulevardul Ene, Piatra-Neamt, 185942",Suceava
88.994588,-137.52478,"Soseaua Diaconu Nr. 795 Bl. 11  Sc. 65 Ap. 653, Bolintin-Vale, 776242",Botoșani
66.2653005,138.173946,"Soseaua Tudor, Strejnicu, 953271",Alba
60.322878,-100.925678,"Aleea Dumitrescu Nr. 52, Simleu Silvaniei, 340800",Ilfov
-35.2822295,-4.975879,"Intrarea Nicoleta Albu Nr. 566 Bl. 84  Sc. 81 Ap. 705, Covasna, 320337",Călărași
-82.0625835,-27.401948,"Drumul Nistor, Valea Caselor (Dragasani), 932416",Sălaj
-78.211657,-159.295262,"Bulevardul Ardelean, Peretu, 869623",Timiș
63.6546985,-1.371699,"Intrarea Elodia Nistor Nr. 859 Bl. 55  Sc. 54 Ap. 213, Fagetel (Remetea), 288091",Arad
-69.6742785,-105.125191,"Strada Dumitru Nistor, Baicoi, 238981",Hunedoara
-3.7239145,28.378122,"Intrarea Angela Albu Nr. 27, Braila, 978367",Olt
-86.2342835,95.847342,"Drumul Toma, Sangeorz-Bai, 312611",Brăila
10.4578345,-94.668969,"Bulevardul Florea Nr. 22, Bragadiru, 741501",Giurgiu
5.2969045,17.402475,"Strada Stănescu Nr. 394 Bl. 50  Sc. 72 Ap. 605, Rodna, 733113",Bacău
-55.6131145,1.345326,"Strada Niță Nr. 580, Petrosani, 186147",Călărași
30.7336655,-51.323045,"Soseaua Anton Manole Nr. 36, Stei, 988765",Covasna
83.405055,-9.803452,"Soseaua Sorina Florea Nr. 21 Bl. 61  Sc. 36 Ap. 797, Marghita, 265577",Timiș
-39.389779,138.378376,"Soseaua Tabacu Nr. 78, Jilava, 325342",Iași
-17.8472955,50.998268,"Bulevardul Preda, Victoria, 813536",Galați
-83.2204645,-31.085918,"Soseaua Niță Nr. 503 Bl. 18  Sc. 24 Ap. 385, Schela Cladovei, 382920",Iași
-9.5990025,-106.705675,"Bulevardul Mocanu Nr. 25, Marginea, 247359",Sălaj
-76.3402145,64.512875,"Aleea Nistor Nr. 267, Hateg, 740522",Dâmbovița
26.809076,114.640754,"Bulevardul Julia Popa, Valu lui Traian, 865202",Bacău
-3.1554975,-161.861805,"Soseaua Augustin Popa Nr. 21 Bl. 95  Sc. 64 Ap. 558, Radauti, 324886",Brașov
-85.769386,-178.760117,"Intrarea Diaconu, Toplita, 735239",Teleorman
88.628157,55.34253,"Intrarea Grațian Popescu Nr. 32, Reghin, 649740",Botoșani
55.966462,-38.75897,"Strada Marin, Cajvana, 706621",Sibiu
75.4579805,43.051107,"Drumul Stancu Nr. 794, 1 Decembrie, 497364",Argeș
-10.746615,62.674013,"Aleea Dumitrescu Nr. 32, Negresti, 970653",Suceava
-74.5472095,54.624998,"Aleea Gică Gheorghiu, Oravita, 128637",Brăila
27.1439335,-114.573299,"Soseaua Ene Nr. 352, Baia, 966304",Ilfov
28.6747325,124.615516,"Aleea Ene, Siria, 115230",Ilfov
60.689681,112.634766,"Drumul Iustin Eftimie Nr. 63, Popesti-Leordeni, 645267",Călărași
-24.9239865,-129.101837,"Bulevardul Dinu Nr. 99, Falticeni, 230485",Brașov
66.520028,38.831964,"Intrarea Mocanu, Dragalina, 192434",Botoșani
49.0570645,179.721946,"Strada Codruța Pușcașu, Cristuru Secuiesc, 862457",Buzău
12.0048745,84.605515,"Strada Dinu Nr. 381 Bl. 89  Sc. 74 Ap. 337, Lugoj, 804378",Timiș
67.0328805,-57.388878,"Soseaua Albu Nr. 733 Bl. 94  Sc. 61 Ap. 167, Gaesti, 541070",Arad
26.4503775,-94.264224,"Strada Flavia Nemeș Nr. 66 Bl. 18  Sc. 58 Ap. 577, Gheorgheni, 563833",Constanța
9.8924775,111.718974,"Intrarea Dumitrescu Nr. 33, Radauti, 264856",Hunedoara
-62.124571,108.574977,"Soseaua Mocanu, Giroc, 452787",Vaslui
-42.836493,-67.258758,"Soseaua Aanei Nr. 37, Sadova, 264629",Timiș
-65.2242385,-61.124243,"Aleea Nistor Nr. 474 Bl. 96  Sc. 41 Ap. 831, Sighetu Marmatiei, 311241",Argeș
27.3544115,-47.314873,"Strada Cristea Nr. 63 Bl. 21  Sc. 73 Ap. 586, Oltenita, 276635",Mureș
49.1395405,-54.719258,"Drumul Toma, Paunesti, 415775",Vâlcea
31.143537,-109.934075,"Bulevardul Doriana Oprea Nr. 25 Bl. 32  Sc. 50 Ap. 752, Voluntari, 269301",Hunedoara
-45.6701675,-79.162206,"Intrarea Eduard Nistor Nr. 38, Reghin, 994146",Mehedinți
1.6133125,-167.530639,"Aleea Georgescu, Suceava, 414104",Brăila
-18.1978145,-121.811188,"Bulevardul Tudor Nr. 700, Salonta, 764431",Prahova
-34.2911755,-56.472157,"Aleea Giorgian Ardelean Nr. 82 Bl. 27  Sc. 38 Ap. 944, Dragu-Brad, 932360",Mehedinți
-46.751921,-46.033623,"Soseaua Niță Nr. 93 Bl. 38  Sc. 83 Ap. 860, Sebis, 825414",Mehedinți
-28.442717,-102.873066,"Strada Visarion Ardelean Nr. 33, Tomesti, 558076",Satu Mare
57.231662,-75.02862,"Strada Ioniță Nr. 46 Bl. 85  Sc. 95 Ap. 470, Corabia, 993287",Constanța
-35.734495,-168.067683,"Intrarea Stoica, Campulung, 476486",Harghita
8.6603265,93.496723,"Strada Sofia Niță, Fetesti, 978673",Constanța
64.9404215,-70.74316,"Drumul Nicoleta Toma, Caransebes, 660715",Prahova
-33.9694535,-19.44456,"Soseaua Octaviana Tomescu Nr. 36, Pancota, 734465",Tulcea
50.6834255,83.154873,"Bulevardul Dumitrescu, Roman, 444364",Prahova
67.394419,-59.248823,"Aleea Nistor Nr. 541 Bl. 32  Sc. 88 Ap. 248, Plosca, 231911",Teleorman
-37.308332,169.106661,"Drumul Casandra Manole Nr. 729 Bl. 21  Sc. 33 Ap. 698, Bistrita, 396721",Brăila
-43.9151355,-125.359167,"Soseaua Diaconu Nr. 76 Bl. 21  Sc. 73 Ap. 387, Cisnadie, 948404",Timiș
-6.0783285,-35.9203,"Strada Aanei Nr. 33 Bl. 31  Sc. 44 Ap. 773, Pogoanele, 694234",Călărași
29.0404415,-81.222107,"Bulevardul Manole Nr. 902, Gaesti, 659512",Mureș
24.0479165,-7.796719,"Intrarea Nistor Nr. 79 Bl. 76  Sc. 95 Ap. 775, Moldova Veche, 783233",Covasna
-27.4265295,103.827888,"Bulevardul Mocanu Nr. 395 Bl. 64  Sc. 97 Ap. 176, Babeni, 188236",Brăila
-69.2756315,168.514219,"Intrarea Georgescu Nr. 935, Copsa Mica, 465440",Buzău
79.2131135,105.924872,"Strada Popescu Nr. 50 Bl. 97  Sc. 23 Ap. 192, Dragasani, 124033",Bihor
-10.421203,-118.283615,"Intrarea Eusebiu Nemeș, Baraolt, 419410",Teleorman
-29.762472,132.143217,"Strada Mocanu, Baia Sprie, 937523",Bacău
-51.2454725,117.552352,"Intrarea Barbu Nr. 74 Bl. 64  Sc. 71 Ap. 108, Campia Turzii, 983073",Constanța
-58.9130615,-123.121768,"Intrarea Preda Nr. 800, Targu Neamt, 627800",Tulcea
33.0726215,117.181451,"Strada Silviu Cristea, Magurele, 664040",Teleorman
-49.2623645,12.557972,"Soseaua Sandu Pușcașu Nr. 48 Bl. 76  Sc. 75 Ap. 890, Rasnov Romacril, 491747",Argeș
-55.979201,30.616425,"Drumul Popa Nr. 577 Bl. 33  Sc. 67 Ap. 950, Targoviste, 959587",Dolj
-36.233432,154.308395,"Strada Zoe Nemeș Nr. 305 Bl. 94  Sc. 77 Ap. 525, Pitesti, 446017",Vaslui
46.989632,-44.412896,"Aleea Diaconescu Nr. 69 Bl. 14  Sc. 20 Ap. 152, Bistrita, 428032",Galați
38.19324,-175.543039,"Soseaua Stan Nr. 838 Bl. 95  Sc. 93 Ap. 904, Intorsura Buzaului, 131458",Argeș
-16.565992,-134.470736,"Strada Voinea Nr. 26 Bl. 97  Sc. 62 Ap. 821, Campina, 610501",București
41.7755275,134.477568,"Drumul Preda Nr. 326, Buftea, 548868",Teleorman
-7.714911,-138.434262,"Intrarea Cezar Eftimie, Floresti, 684476",Brașov
56.361271,42.026688,"Intrarea Nistor, Oituz, 924048",Satu Mare
-36.584128,169.106203,"Soseaua Axenia Tudor, Constanta, 801623",Ialomița
74.4189275,179.547011,"Strada Oana Niță, Adjud, 304002",Călărași
72.125206,20.693564,"Aleea Niță Nr. 463 Bl. 70  Sc. 77 Ap. 739, Falticeni, 881557",Brăila
-70.9541855,167.614459,"Intrarea Elena Toma, Viseu de Sus, 614592",Botoșani
-46.063091,25.778805,"Drumul Tabacu Nr. 80, Baciu, 748351",Hunedoara
-36.4046855,-112.8637,"Bulevardul Oprea Nr. 13 Bl. 93  Sc. 97 Ap. 544, Siret, 994715",Hunedoara
-74.803668,13.044547,"Drumul Albu, Vladimirescu, 265888",Giurgiu
-70.8807385,110.717846,"Drumul Mazilescu Nr. 19, Marginea, 614608",Vâlcea
20.186852,121.715175,"Drumul Nemeș Nr. 49 Bl. 99  Sc. 93 Ap. 840, Vicovu de Jos, 571706",Maramureș
-10.7759525,94.583205,"Bulevardul Voinea Nr. 87 Bl. 38  Sc. 96 Ap. 926, Bals, 677702",Satu Mare
-19.2384605,-107.163599,"Intrarea Visarion Dochioiu Nr. 860 Bl. 23  Sc. 78 Ap. 675, Resita, 868813",Bihor
75.8144615,57.727492,"Aleea Ene Nr. 648 Bl. 22  Sc. 13 Ap. 307, Comanesti, 129052",Alba
45.0644165,-56.749458,"Soseaua Popescu, Sfantu Gheorghe, 401345",Ialomița
5.295792,-3.454179,"Intrarea Otilia Suciu Nr. 344 Bl. 44  Sc. 46 Ap. 847, Braila, 500467",Argeș
-71.760043,-172.94347,"Strada Stan Diaconu Nr. 249, Sovata, 478616",Iași
-36.4661725,92.828443,"Drumul Adriana Tomescu, Mangalia, 795724",Gorj
-13.439586,-76.009424,"Aleea Dumitrescu Nr. 783 Bl. 17  Sc. 79 Ap. 740, Berceni, 162704",Alba
45.438106,164.954398,"Aleea Ernest Stan Nr. 397, 1 Decembrie, 593271",Argeș
-88.0016255,16.333707,"Soseaua Eliza Georgescu Nr. 63, Amara, 553625",Dolj
22.9607005,-52.022067,"Soseaua Marin Nr. 116, Dragasani, 176348",Timiș
78.753742,-86.505642,"Intrarea Barbu Nr. 97 Bl. 48  Sc. 50 Ap. 902, Bals, 860351",Covasna
-23.654184,98.616291,"Bulevardul Dochioiu Nr. 84 Bl. 50  Sc. 82 Ap. 848, Zarnesti, 316326",Cluj
85.455175,-176.24709,"Aleea Lioara Diaconu Nr. 61, Dragalina, 963156",Vaslui
-20.325374,176.508055,"Soseaua Albu Nr. 58, Petrila, 758282",Olt
83.421567,64.754549,"Intrarea Ludovic Nemeș Nr. 939, Cobadin, 188943",Suceava
-2.2949195,-139.895522,"Bulevardul Mocanu Nr. 861 Bl. 75  Sc. 72 Ap. 859, Orsova, 790601",Teleorman
-7.9413525,167.693182,"Drumul Florea Nr. 225, Turnu Magurele, 685725",Ialomița
-4.920827,87.212161,"Bulevardul Ardelean, Rodna, 435714",Sibiu
0.421189,-78.513468,"Drumul Eftimie Nr. 377, Iernut, 625770",Cluj
-8.0883675,-115.67577,"Bulevardul Monalisa Mocanu Nr. 17 Bl. 49  Sc. 49 Ap. 190, Sannicolau Mare, 634057",Ialomița
25.826919,-83.075101,"Bulevardul Melina Dumitrescu Nr. 749, Matca, 625025",Neamț
-43.5387165,-138.803338,"Soseaua Nistor Nr. 725, Intorsura Buzaului, 725542",Bihor
11.850634,-93.629558,"Bulevardul Laurenția Niță Nr. 602, Modelu, 851032",Teleorman
68.611021,94.7303,"Drumul Dima Nr. 20, Babeni, 599018",Prahova
15.7518525,-110.523823,"Intrarea Teodora Marin Nr. 24, Satu Mare, 835300",Alba
74.4288565,124.014654,"Intrarea Florea Nr. 211 Bl. 27  Sc. 50 Ap. 345, Balotesti, 853740",Brăila
35.5658025,-154.078789,"Bulevardul Toma Nr. 317, Popesti-Leordeni, 134951",Argeș
65.8055695,136.573759,"Strada Heracleea Dinu, Fagetel (Remetea), 533750",Suceava
-18.5215,118.270886,"Soseaua Preda, Berceni, 157004",Caraș Severin
-25.465424,-86.01287,"Intrarea Florea Nr. 71, Ineu, 566497",Giurgiu
35.1130685,163.303827,"Bulevardul Andreea Oprea Nr. 60 Bl. 20  Sc. 65 Ap. 494, Marghita, 914616",Gorj
-2.329947,135.83699,"Aleea Dochia Nistor, Videle, 831368",Bihor
-34.58322,91.01245,"Aleea Andrei Dima Nr. 13, Iasi, 494091",Brăila
-65.63454,-119.389181,"Soseaua Ionescu, Voluntari, 530155",Dolj
20.432355,171.914691,"Bulevardul Florea Nr. 18 Bl. 64  Sc. 65 Ap. 580, Stei, 691794",Prahova
78.531159,105.57229,"Drumul Nistor, Baciu, 138010",București
82.998026,2.279236,"Soseaua Lucreția Nistor Nr. 782 Bl. 63  Sc. 92 Ap. 705, Odobesti, 903776",Olt
66.9028815,-156.395193,"Intrarea Pop, Avrig, 398355",Timiș
-34.9895415,-136.849589,"Drumul Barbu Nr. 83 Bl. 82  Sc. 78 Ap. 101, Iernut, 387431",Maramureș
-43.4477205,-92.268123,"Aleea Popa Nr. 58 Bl. 31  Sc. 44 Ap. 431, Marghita, 821865",Tulcea
20.2198155,-173.539747,"Bulevardul Nistor Nr. 809, Bumbesti-Jiu, 994844",Tulcea
-81.9516655,116.631931,"Drumul Ionescu, Valu lui Traian, 360779",Buzău
-35.5475725,72.914148,"Strada Dima, Salonta, 616380",Buzău
57.252869,-170.450722,"Strada Alina Marin Nr. 37 Bl. 91  Sc. 98 Ap. 813, Valu lui Traian, 703107",Galați
63.2544855,-26.323144,"Strada Marin, Greci, 416351",Sălaj
77.149833,176.556874,"Strada Toma Nr. 20, Sibiu, 761530",Ialomița
-48.59868,75.911061,"Strada Nemeș, Harlau, 188537",Vâlcea
-6.2279205,74.106531,"Bulevardul Augustina Cristea Nr. 90 Bl. 95  Sc. 31 Ap. 101, Darmanesti, 894013",Satu Mare
19.724802,-167.24691,"Aleea Popescu Nr. 127, Simeria, 691343",Olt
43.6376715,106.594386,"Aleea Ioniță Nr. 368 Bl. 34  Sc. 96 Ap. 367, Breaza de Sus, 495625",Bacău
23.1638425,-91.468801,"Intrarea Zoe Florea Nr. 485, Gilau, 737965",Olt
-20.3704155,-25.678638,"Aleea Laurenția Stănescu Nr. 74 Bl. 28  Sc. 54 Ap. 390, Voluntari, 361806",Galați
63.445831,2.083945,"Intrarea Cristea, Tasnad, 204608",Olt
54.499835,-96.471131,"Drumul Ene, Lunca Cetatuii, 781200",Sibiu
13.6622575,-134.164376,"Strada Viviana Stan Nr. 849, Alexandria, 936469",Hunedoara
59.8322335,96.762569,"Aleea Ionela Tabacu Nr. 93 Bl. 71  Sc. 68 Ap. 731, Turnu Magurele, 988550",București
-22.610294,33.003282,"Soseaua Silvia Stancu Nr. 456 Bl. 45  Sc. 54 Ap. 927, Straja, 907518",Suceava
-38.5911185,-86.24055,"Aleea Dumitrana Ene, Remetea, 566833",Sibiu
35.725395,-81.611638,"Soseaua Mariana Georgescu Nr. 16, Jilava, 876760",Cluj
-18.7332265,-153.196565,"Soseaua Dima Nr. 987 Bl. 38  Sc. 45 Ap. 897, Topoloveni, 723101",Sălaj
62.435173,-69.216795,"Bulevardul Nistor, Savinesti (Poiana Teiului), 289431",Harghita
-84.5108475,-87.343239,"Intrarea Diaconescu Nr. 176, Campulung Moldovenesc, 961302",Buzău
-83.0522515,-36.744804,"Intrarea Amanda Aanei Nr. 466 Bl. 84  Sc. 35 Ap. 348, Giroc, 567483",Iași
87.642077,9.582372,"Intrarea Ionela Stancu, Giurgiu, 253041",Buzău
-64.1949905,-140.277944,"Soseaua Nemeș Nr. 95, Pascani, 584184",Dâmbovița
68.212716,94.975719,"Soseaua Preda, Bailesti, 314640",Constanța
9.66574,156.566957,"Intrarea Dinu, Podu Iloaiei, 222290",Călărași
-67.748993,-145.859305,"Soseaua Nadia Marin Nr. 949, Agnita, 301515",Neamț
23.4462505,-130.859699,"Soseaua Julia Diaconu Nr. 20, Salonta, 878498",Alba
58.9476615,-16.277279,"Bulevardul Nicolae Gheorghiu Nr. 259, Galati, 853207",Mureș
-48.164803,144.536676,"Intrarea Adriana Nemeș Nr. 923, Sighisoara, 580369",Caraș Severin
77.42732,83.232923,"Aleea Aanei, Buftea, 448445",Neamț
25.3943815,-78.878786,"Strada Stan, Seini, 122957",Bacău
-20.633289,121.18706,"Intrarea Nistor Nr. 44 Bl. 98  Sc. 57 Ap. 617, Toflea, 145270",Vaslui
-29.2385555,168.679498,"Soseaua Suciu, Craiova, 471186",Brașov
-7.2034985,-159.422934,"Strada Voinea Nr. 11, Oituz, 570299",Satu Mare
67.433534,50.77416,"Soseaua Adonis Dima, Rasnov, 136386",Constanța
59.980484,142.935923,"Soseaua Gheorghiu, Macin, 892546",Botoșani
-4.7811315,5.427763,"Strada Georgescu Nr. 23 Bl. 64  Sc. 22 Ap. 913, Campulung, 689132",Botoșani
-52.294507,-40.58773,"Bulevardul Tabacu Nr. 16 Bl. 72  Sc. 44 Ap. 631, Ianca, 401403",Cluj
76.8157035,-59.589911,"Soseaua Pop, Boldesti-Scaeni, 438457",Vâlcea
-28.785234,-158.318715,"Intrarea Izabela Nistor Nr. 571 Bl. 81  Sc. 98 Ap. 720, Dragasani, 700073",Sălaj
-13.1330075,47.644754,"Intrarea Preda Nr. 33, Macin, 360403",Galați
85.044726,-169.748562,"Intrarea Niță Nr. 60 Bl. 53  Sc. 13 Ap. 602, Otopeni, 819555",Alba
-14.4106375,118.151947,"Intrarea Pop Nr. 465, Tudora, 230054",București
34.434883,175.931288,"Strada Dinu Nr. 262 Bl. 20  Sc. 49 Ap. 278, Horodnic de Sus, 731387",Bacău
-89.5970345,-152.993639,"Aleea Vicenția Niță Nr. 94, Pucioasa, 484711",Iași
-45.454621,139.242222,"Strada Ștefan Ionescu Nr. 18, Santana, 232030",Gorj
46.54192,-169.567612,"Soseaua Cristea Nr. 660, Pechea, 486268",Vrancea
-28.3902575,-83.061473,"Soseaua Diaconu Nr. 432 Bl. 93  Sc. 93 Ap. 951, Giarmata, 554961",Olt
47.516292,-67.952444,"Bulevardul Toma Nr. 46 Bl. 26  Sc. 74 Ap. 244, Pipera (Voluntari), 942480",Constanța
-63.632834,76.270833,"Soseaua Ene Nr. 729, Rosiori de Vede, 108155",Teleorman
-31.929857,91.037869,"Soseaua Florea Nr. 723 Bl. 38  Sc. 63 Ap. 180, Lunca Cetatuii, 226439",Mureș
-23.703175,78.837057,"Aleea Fabia Preda Nr. 374 Bl. 56  Sc. 67 Ap. 389, Savinesti (Poiana Teiului), 150970",Covasna
-15.728119,-124.292616,"Drumul Ababei Nr. 23 Bl. 76  Sc. 55 Ap. 160, Vulcan, 654460",Bacău
-33.566497,-138.674694,"Strada Dinu Nr. 446 Bl. 68  Sc. 57 Ap. 713, Tunari, 490670",Constanța
-54.867385,21.786938,"Strada Stan Dochioiu, Sandominic, 628966",Hunedoara
-80.192413,-98.406424,"Bulevardul Nistor, Buzau, 180252",Arad
-29.8126085,-153.006688,"Drumul Mazilescu, Titu, 974267",Vâlcea
-63.325886,-125.28103,"Soseaua Carolina Nistor Nr. 475, Greci, 967724",București
-2.7514015,75.6653,"Strada Antim Oprea Nr. 83, Arbore, 697341",Prahova
-31.804847,103.393224,"Aleea Aanei Nr. 64, Giroc, 565235",Hunedoara
69.0334015,-40.779825,"Soseaua Dida Oprea Nr. 586 Bl. 46  Sc. 85 Ap. 516, Jibou, 633545",Argeș
-57.035949,-119.995819,"Aleea Tudor, Ocna Mures, 478394",Ilfov
88.3676495,103.445618,"Aleea Ivona Barbu, Ramnicu Valcea, 960212",Alba
11.770101,-179.278839,"Soseaua Laurențiu Gheorghiu, Schela Cladovei, 544536",Bistrița-Năsăud
-86.7812105,-113.109341,"Aleea Dinu, Dobroesti, 410229",Suceava
1.8418945,-136.388699,"Soseaua Nistor Nr. 184, Adjud, 237198",Olt
65.0560055,-155.165316,"Strada Ilarie Pop Nr. 57, Cugir, 385785",Iași
-80.31087,-41.24285,"Aleea Nemeș, Busteni, 315160",Satu Mare
78.228887,139.569058,"Drumul Sânziana Pop Nr. 86 Bl. 52  Sc. 29 Ap. 219, Cumpana, 789996",Argeș
-68.655241,-96.842738,"Drumul Mazilescu Nr. 189 Bl. 98  Sc. 88 Ap. 821, Insuratei, 290204",Timiș
-9.981873,-40.803928,"Drumul Oprea, Petrila, 573339",Vaslui
-35.0739855,171.263971,"Aleea Stănescu Nr. 16 Bl. 16  Sc. 92 Ap. 197, Arad, 132488",Buzău
-15.4822485,135.556179,"Soseaua Marin, Zarnesti, 937381",Ilfov
-15.9863115,-64.786093,"Intrarea Eftimie, Podu Iloaiei, 152633",Brașov
86.156575,1.545639,"Intrarea Dumitrescu Nr. 755, Floresti, 273248",Argeș
-21.1771525,146.541398,"Soseaua Tudor Nr. 160 Bl. 89  Sc. 94 Ap. 582, Dumbraveni, 380953",Neamț
32.5770925,120.107178,"Intrarea Eftimie Nr. 27, Talmaciu, 893447",Dâmbovița
18.8889305,-23.332409,"Drumul Jeana Preda Nr. 70, Corabia, 950379",Covasna
40.265684,139.278596,"Aleea Marilena Popescu, Poienile de sub Munte, 625865",Maramureș
-35.1923385,-172.404077,"Aleea Mitruț Ionescu Nr. 73 Bl. 74  Sc. 73 Ap. 894, Tecuci, 244436",Gorj
11.7356495,-120.311721,"Bulevardul Barbu Nr. 38, Urziceni, 272534",Bihor
10.158131,-124.450788,"Aleea Panagachie Nistor, Jimbolia, 776292",Maramureș
-49.720258,97.080907,"Bulevardul Dochioiu, Sancraiu de Mures, 900663",Satu Mare
2.5948545,-173.312354,"Intrarea Tudor Nr. 78, Murfatlar, 445707",Gorj
50.770541,-132.773802,"Bulevardul Nadia Stan Nr. 63 Bl. 88  Sc. 45 Ap. 938, Breaza de Sus, 976198",Călărași
79.833328,-111.655445,"Drumul Cristea Nr. 161, Agnita, 937872",Giurgiu
44.1085575,-30.221169,"Strada Gheorghiu Nr. 86 Bl. 42  Sc. 80 Ap. 463, Harsova, 239246",Mureș
-50.510837,35.097264,"Soseaua Veta Aanei Nr. 345 Bl. 77  Sc. 71 Ap. 979, Tarnaveni, 963493",Sălaj
-45.3091375,-146.162754,"Bulevardul Pop, Slobozia, 128175",Ialomița
83.7364375,-20.825143,"Strada Diaconescu Nr. 216 Bl. 47  Sc. 99 Ap. 240, Zarnesti, 249827",Hunedoara
-6.1448715,-91.798052,"Intrarea Dochioiu, Sangeorz-Bai, 649793",Harghita
-60.8912675,-85.166884,"Aleea Dinu Nr. 319 Bl. 63  Sc. 79 Ap. 442, Siria, 584792",Bistrița-Năsăud
-49.216462,107.082204,"Drumul Mocanu Nr. 35 Bl. 15  Sc. 39 Ap. 723, Vatra Dornei, 426310",Vrancea
59.701502,107.05522,"Bulevardul Carolina Nistor Nr. 16, Sabaoani, 687312",Dâmbovița
36.327192,31.446787,"Intrarea Dinu, Aiud, 639034",Bacău
83.826451,-148.931162,"Bulevardul Preda Nr. 796, Filiasi, 204141",Buzău
82.271724,18.691886,"Strada Veta Dima Nr. 955, Paunesti, 335205",Giurgiu
65.9226145,-151.329071,"Strada Dima Nr. 665, Teius, 995041",Galați
-20.391525,138.457136,"Aleea Diaconescu, Nadlac, 792674",Sibiu
83.397748,81.253973,"Strada Stănescu Nr. 449, Barbulesti, 631565",Arad
65.61104,95.741287,"Drumul Consuela Tudor Nr. 38 Bl. 33  Sc. 75 Ap. 539, Medias, 834740",Argeș
-85.683998,31.005544,"Drumul Ene, Voluntari, 470944",Satu Mare
64.605046,-91.416774,"Soseaua Aanei Nr. 709 Bl. 19  Sc. 53 Ap. 714, Murfatlar, 433869",Covasna
-16.6614555,145.039701,"Soseaua Preda Nr. 95 Bl. 34  Sc. 71 Ap. 147, Peretu, 769357",Buzău
-43.8979585,157.693432,"Strada Veta Pușcașu Nr. 268 Bl. 28  Sc. 40 Ap. 149, Dragasani, 794773",Bihor
36.6454275,-143.190106,"Strada Diaconu, Constanta, 812650",Călărași
29.738653,-101.041676,"Intrarea Ene, Roman, 923410",Caraș Severin
-16.384514,88.060556,"Drumul Nistor Nr. 952 Bl. 66  Sc. 72 Ap. 906, Otopeni, 874049",Brăila
-74.5652805,-10.06568,"Strada Mazilescu Nr. 353, Babeni, 287064",Neamț
63.2167235,36.308373,"Strada Nicuță Diaconu Nr. 346, Jilava, 948480",Botoșani
