"device_id","mac_address","ip_address","user_id"
"4116","55:b6:53:af:06:5c","49.90.32.217","9099"
"4117","f8:fb:cd:85:ae:19","2.244.0.32","9100"
"4118","d3:92:b0:f5:85:d5","142.145.42.143","9101"
"4119","d0:13:3e:d6:d7:19","59.217.96.36","9102"
"4120","e5:b6:d4:99:1d:fc","197.116.128.212","9103"
"4121","89:9b:a4:dd:7f:bc","198.213.150.178","9104"
"4122","61:48:e3:3c:7a:b5","188.67.126.228","9105"
"4123","90:66:96:37:1a:3e","3.156.223.194","9106"
"4124","95:ec:c9:70:79:18","136.63.247.216","9107"
"4125","f1:31:ce:bf:5d:43","207.38.70.189","9108"
"4126","28:5b:e2:bb:85:74","162.72.155.91","9109"
"4127","8d:27:6e:97:0b:57","114.14.1.6","9110"
"4128","83:62:ac:66:a8:86","189.248.237.152","9111"
"4129","de:54:65:a5:e2:b4","216.107.234.116","9112"
"4130","7c:78:0f:35:e4:5a","109.199.105.248","9113"
"4131","5b:af:0b:4b:6c:5c","14.254.188.197","9114"
"4132","85:4b:0d:20:59:1b","25.80.115.22","9115"
"4133","19:15:15:15:27:56","194.214.156.124","9116"
"4134","62:09:3e:0f:c3:b2","208.83.112.152","9117"
"4135","15:f3:59:b8:95:84","38.90.167.165","9118"
"4136","a0:99:6a:14:be:08","193.120.248.176","9119"
"4137","6d:a8:03:30:52:53","122.17.157.112","9120"
"4138","b1:df:c0:cd:01:93","92.205.235.211","9121"
"4139","e4:e5:f6:25:04:56","153.138.32.62","9122"
"4140","86:76:08:37:24:99","166.44.238.110","9123"
"4141","53:9d:22:42:63:47","168.157.103.99","9124"
"4142","74:4d:e7:ad:90:3e","134.41.255.249","9125"
"4143","ba:61:41:1e:7e:c5","64.8.240.201","9126"
"4144","e5:ca:71:f1:1f:9f","157.77.129.146","9127"
"4145","32:f2:f6:8b:fe:fa","214.34.37.135","9128"
"4146","e7:ff:84:e3:74:34","187.212.131.176","9129"
"4147","ce:0c:4b:c0:cd:3e","59.247.152.124","9130"
"4148","d1:ff:ce:52:59:01","129.59.14.250","9131"
"4149","c1:27:39:ab:82:6c","56.210.164.142","9132"
"4150","79:76:1e:bd:8e:33","17.139.117.13","9133"
"4151","0c:e7:85:b5:c5:9e","111.213.206.84","9134"
"4152","a2:cf:58:7d:f3:e7","31.93.188.158","9135"
"4153","c6:06:3d:62:4e:12","212.65.127.31","9136"
"4154","57:1b:ee:7a:5b:2c","18.126.80.150","9137"
"4155","5b:a9:b6:60:e9:ff","138.100.82.242","9138"
"4156","f5:0a:8f:55:13:9e","217.125.179.135","9139"
"4157","db:b7:c6:34:cd:88","6.96.202.121","9140"
"4158","50:85:2a:b3:09:6b","111.252.230.151","9141"
"4159","1d:47:5e:c5:3a:95","176.111.132.22","9142"
"4160","6f:97:08:fa:26:55","34.192.61.204","9143"
"4161","25:79:fc:30:dc:86","55.208.250.252","9144"
"4162","26:e6:4e:82:80:86","40.203.35.69","9145"
"4163","1f:5d:d8:84:55:d9","218.63.85.67","9146"
"4164","ac:91:c1:ad:d9:4a","217.207.196.228","9147"
"4165","eb:4b:b4:51:26:65","219.140.60.201","9148"
"4166","16:3c:22:35:f8:b7","148.212.103.155","9149"
"4167","c0:6d:86:f1:a9:11","12.9.16.91","9150"
"4168","25:61:0c:c1:d8:cf","180.101.40.91","9151"
"4169","76:69:fc:f8:bc:ff","85.23.81.240","9152"
"4170","ad:8c:be:24:a8:39","104.129.69.155","9153"
"4171","e5:d6:35:26:31:9d","35.1.139.1","9154"
"4172","d4:87:e9:47:92:21","213.243.39.31","9155"
"4173","25:44:5b:62:db:e8","84.206.212.172","9156"
"4174","5f:55:ad:09:03:fd","71.100.157.253","9157"
"4175","86:af:2e:2d:31:d5","71.16.94.95","9158"
"4176","af:e6:0b:37:52:76","148.226.252.195","9159"
"4177","64:33:c7:e8:6c:a4","84.246.160.221","9160"
"4178","3f:82:3d:26:19:b0","61.161.247.5","9161"
"4179","34:a7:36:ce:2b:94","138.69.161.56","9162"
"4180","9f:33:0d:d1:79:73","90.214.34.164","9163"
"4181","7c:c3:9a:90:69:51","114.125.95.168","9164"
"4182","b1:b7:2a:4c:53:8d","11.97.184.149","9165"
"4183","34:63:20:4e:ed:36","20.195.80.169","9166"
"4184","fd:90:6a:2b:e3:e9","223.33.20.84","9167"
"4185","26:2d:6e:52:81:69","90.137.22.185","9168"
"4186","7e:4a:fa:a9:6a:5a","158.26.84.5","9169"
"4187","5a:a7:c8:29:6f:84","56.50.49.62","9170"
"4188","b7:af:cc:69:22:1c","82.240.138.117","9171"
"4189","81:ce:19:cf:2e:c4","173.41.188.14","9172"
"4190","f4:2b:12:73:63:24","101.154.252.228","9173"
"4191","ea:dd:5f:2a:24:22","75.182.9.114","9174"
"4192","48:1c:82:37:5b:db","140.89.190.65","9175"
"4193","28:89:ed:43:05:65","176.31.240.71","9176"
"4194","b0:d8:91:5d:31:9d","208.65.73.159","9177"
"4195","ac:1d:79:7f:86:ce","3.117.37.206","9178"
"4196","52:77:c6:c9:23:a4","125.169.63.85","9179"
"4197","57:84:f0:c7:9c:fe","93.100.149.197","9180"
"4198","6e:a3:49:dd:05:d5","47.184.249.219","9181"
"4199","82:bd:54:34:3c:1f","149.34.18.184","9182"
"4200","af:ff:73:ef:7a:1c","88.176.246.149","9183"
"4201","6b:25:03:c5:08:eb","124.242.198.31","9184"
"4202","1b:ad:2d:9b:27:4d","131.187.66.49","9185"
"4203","1f:fb:b4:71:a8:e4","167.233.147.173","9187"
"4204","fc:50:14:95:4d:86","101.117.57.116","9188"
"4205","1a:f3:e6:7d:13:d5","28.197.13.247","9189"
"4206","60:ea:0e:a8:eb:ff","31.113.61.97","9190"
"4207","6b:51:bb:12:a6:5c","9.170.57.243","9191"
"4208","ad:0b:c8:dc:77:bb","83.171.103.215","9192"
"4209","77:97:cb:03:3a:b1","84.112.191.165","9193"
"4210","14:ca:0e:7a:da:8f","189.17.17.154","9194"
"4211","ac:a7:84:fc:5c:9f","84.243.253.86","9195"
"4212","43:85:d2:9e:a7:1c","118.102.188.84","9196"
"4213","e0:bf:e5:9c:5e:d2","210.223.232.80","9197"
"4214","61:44:5d:12:75:c7","136.123.65.214","9198"
"4215","69:77:bf:dd:ed:74","181.242.9.15","9199"
"4216","d8:73:2a:d8:1d:80","109.107.67.88","9200"
"4217","17:30:bc:e9:71:34","138.106.84.145","9201"
"4218","a4:ab:e8:00:35:a2","27.247.231.68","9202"
"4219","de:ee:b0:b7:15:94","94.76.143.39","9203"
"4220","b3:e9:ee:3c:ac:27","130.246.139.182","9204"
"4221","94:89:f3:04:0e:13","71.9.174.74","9205"
"4222","8d:9e:06:5f:dd:1d","28.123.47.39","9206"
"4223","02:b2:a1:d8:b6:cd","148.158.174.68","9207"
"4224","85:1a:91:eb:fa:ac","163.139.97.222","9208"
"4225","13:c0:9c:bb:eb:25","4.122.158.166","9209"
"4226","b7:5e:fa:be:1d:0d","98.28.53.142","9210"
"4227","8a:a7:f0:a3:45:09","49.89.37.157","9211"
"4228","bc:ea:cb:b3:57:af","206.113.137.231","9212"
"4229","a6:b9:6d:e7:70:60","5.255.13.169","9213"
"4230","1e:2e:e9:f9:81:8d","121.52.248.38","9214"
"4231","3a:22:67:90:8c:09","191.255.148.36","9215"
"4232","3b:31:8b:a7:34:d0","131.83.37.201","9216"
"4233","a6:d0:a0:6a:c7:5e","12.4.35.85","9217"
"4234","8a:5b:e0:7a:24:1d","222.111.106.68","9218"
"4235","57:70:b6:ef:6f:48","150.65.36.95","9219"
"4236","57:67:6b:60:d8:7c","129.107.168.132","9251"
"4237","72:d8:62:94:cb:df","30.195.150.185","9220"
"4238","d7:86:a7:78:4e:be","10.168.250.72","9221"
"4239","07:0f:93:59:50:3c","58.175.114.158","9222"
"4240","7d:d7:eb:5d:23:4f","88.25.32.138","9223"
"4241","f7:dc:09:dc:86:51","31.32.41.238","9224"
"4242","ee:ea:eb:5d:a3:38","89.81.189.224","9225"
"4243","59:b3:45:63:73:7b","181.148.10.49","9226"
"4244","c8:57:e3:38:08:66","115.16.84.204","9227"
"4245","66:b6:10:c3:8e:0f","108.197.37.69","9228"
"4246","a9:d2:0c:52:4a:03","87.72.185.234","9229"
"4247","43:60:e8:4b:27:4c","131.129.120.3","9230"
"4248","4b:d3:ef:82:a3:11","171.0.0.247","9231"
"4249","b5:e9:98:5a:6b:62","4.98.183.186","9232"
"4250","72:0d:36:07:72:dc","164.227.25.237","9233"
"4251","48:0e:dd:5a:d4:d6","162.207.48.246","9234"
"4252","35:34:f2:c5:ab:f5","110.65.46.81","9235"
"4253","ae:a6:22:86:75:84","213.39.135.76","9236"
"4254","0a:95:e7:fc:84:ca","153.213.207.233","9237"
"4255","63:94:93:30:6c:d0","28.132.175.93","9238"
"4256","77:c3:35:64:3b:0b","45.219.55.73","9239"
"4257","1f:07:92:bb:73:0c","200.241.91.5","9240"
"4258","8b:b0:4b:fb:eb:13","67.116.83.70","9241"
"4259","be:98:4e:7a:c1:94","15.68.231.110","9242"
"4260","3d:4b:48:6a:2d:d7","58.125.212.231","9243"
"4261","39:39:9e:0e:4e:7d","199.7.235.226","9244"
"4262","bb:c6:1f:a6:4b:6c","139.61.59.203","9245"
"4263","ec:dc:d1:82:ce:05","59.213.28.93","9246"
"4264","09:00:e7:ce:a7:14","37.195.4.187","9247"
"4265","6f:9f:27:6e:5b:20","87.244.12.113","9248"
"4266","dd:0b:b1:e1:0e:ab","101.115.190.168","9249"
"4267","74:d3:eb:e7:dc:99","103.6.229.98","9250"
"4268","70:ca:94:69:3f:48","198.124.13.226","9252"
"4269","11:8e:d3:b9:8e:c1","109.96.100.109","9253"
"4270","b8:f1:a7:ba:31:4d","93.16.128.12","9254"
"4271","9f:f9:62:52:dc:51","19.30.87.37","9255"
"4272","38:86:25:26:7b:a4","54.20.241.241","9256"
"4273","1e:ca:42:0c:f0:88","165.106.159.165","9257"
"4274","9f:36:a1:f7:22:3c","160.137.87.97","9258"
"4275","e7:65:dc:1a:89:20","33.231.9.84","9259"
"4276","ee:91:ee:49:e9:5e","128.66.98.225","9260"
"4277","f6:e9:4f:3b:e2:af","151.72.95.210","9261"
"4278","8c:b8:03:ef:e6:cf","36.61.205.22","9262"
"4279","b1:aa:55:42:b0:9f","118.88.133.154","9263"
"4280","04:63:7d:6a:46:fc","136.84.172.148","9264"
"4281","69:93:81:de:b5:28","99.124.75.141","9265"
"4282","01:ef:e4:9d:9a:bf","190.54.100.88","9266"
"4283","11:cf:28:0a:07:2b","74.225.253.22","9267"
"4284","cc:03:9e:d4:1b:65","58.73.102.138","9268"
"4285","05:c4:ab:d8:f6:ff","133.6.48.40","9269"
"4286","5d:f0:8d:64:b7:76","152.81.74.192","9270"
"4287","b0:0b:07:a9:11:4c","17.65.135.188","9271"
"4288","96:05:3c:4f:97:b3","168.58.168.252","9272"
"4289","b7:0f:82:d3:4e:a2","168.83.173.83","9273"
"4290","7a:d7:22:e0:65:5d","126.89.68.201","9274"
"4291","b2:03:bd:d1:79:93","94.98.5.60","9275"
"4292","fa:c1:45:f2:62:a7","128.89.187.53","9276"
"4293","1f:d5:a0:55:5d:cd","59.143.64.136","9277"
"4294","63:8a:61:d3:60:fc","215.155.105.228","9278"
"4295","05:ca:5e:26:01:36","168.40.181.188","9279"
"4296","b1:da:90:df:55:0b","123.17.143.49","9280"
"4297","6b:7c:e2:ac:d9:f0","190.230.183.203","9281"
"4298","ff:e6:1d:0c:f3:6e","39.241.100.180","9282"
"4299","3c:26:48:d9:3d:cc","169.21.136.94","9283"
"4300","9f:40:2b:c1:ce:83","158.41.123.103","9284"
"4301","38:3a:38:ea:9f:41","130.155.8.116","9285"
"4302","23:fa:ff:f5:36:92","47.80.90.165","9286"
"4303","d9:50:d6:37:64:33","190.70.3.48","9287"
"4304","91:35:4b:d5:44:86","92.120.241.24","9288"
"4305","16:50:f9:ed:f6:c2","164.106.127.219","9289"
"4306","01:e7:e0:3f:80:95","133.94.22.164","9290"
"4307","11:cb:81:f6:4d:aa","101.172.253.181","9291"
"4308","8a:9f:02:02:e3:36","184.48.198.82","9292"
"4309","c7:d6:89:df:24:ae","203.68.41.179","9293"
"4310","d5:3e:8d:79:f9:d3","201.193.5.246","9294"
"4311","a1:26:03:94:7c:d2","92.125.175.12","9295"
"4312","e8:58:4f:c0:56:7e","53.12.21.155","9296"
"4313","92:36:d0:47:c3:9a","23.67.103.161","9297"
"4314","57:dc:04:ee:e3:ba","162.219.25.112","9298"
"4315","72:1e:d8:a0:e3:92","194.148.215.207","9299"
"4316","a2:87:eb:6e:ff:b1","59.165.45.65","9300"
"4317","13:49:9f:6a:57:21","135.226.103.15","9301"
"4318","30:dd:00:43:f4:5e","1.40.233.11","9302"
"4319","20:0b:46:fe:75:bc","108.144.37.87","9303"
"4320","e7:74:0e:f6:8b:3c","207.73.148.72","9304"
"4321","1e:98:66:4b:eb:8d","72.244.231.189","9305"
"4322","95:46:04:8e:f2:1a","211.13.88.248","9306"
"4323","16:0c:2b:8c:4a:f6","171.143.198.13","9307"
"4324","56:9d:0c:0b:80:86","58.176.40.157","9308"
"4325","f9:05:68:bf:29:bd","39.170.215.90","9309"
"4326","1b:c4:dc:d5:38:55","61.5.40.168","9310"
"4327","5a:3e:94:15:c4:28","159.169.125.116","9311"
"4328","ee:e2:30:3a:e5:77","38.209.243.86","9312"
"4329","87:80:19:f4:ba:dc","68.254.6.138","9313"
"4330","c4:5b:3e:65:2a:8d","57.18.31.242","9314"
"4331","c0:ce:a5:29:a8:af","172.229.133.83","9315"
"4332","24:6f:e3:f7:0d:95","155.19.201.56","9316"
"4333","95:b0:fa:e3:fd:4f","129.118.159.58","9317"
"4334","a0:a2:53:f3:5e:38","220.47.76.114","9318"
"4335","09:d5:b9:0c:c6:ca","164.190.190.213","9319"
"4336","74:1a:f0:d4:be:da","129.244.159.42","9320"
"4337","9f:9c:74:88:f7:76","88.9.119.140","9321"
"4338","91:96:ae:2a:69:68","155.86.233.188","9322"
"4339","ff:7b:f1:99:0d:ab","135.134.123.150","9323"
"4340","aa:03:80:b3:f8:43","53.46.132.61","9324"
"4341","a6:db:e8:fc:69:49","201.226.213.206","9325"
"4342","2f:35:dc:df:f6:4c","102.221.227.145","9326"
"4343","81:38:fa:d0:3a:9d","8.32.225.224","9327"
"4344","d5:37:7e:84:66:d9","83.164.189.21","9328"
"4345","30:39:e9:00:28:38","46.249.79.74","9329"
"4346","f5:61:30:34:d0:39","185.245.219.27","9330"
"4347","13:48:e6:3d:33:2c","132.91.194.47","9331"
"4348","5b:46:64:55:89:1a","189.69.163.124","9332"
"4349","35:8b:66:31:a1:c2","149.47.158.213","9333"
"4350","a8:29:bb:b0:16:dc","88.25.211.47","9334"
"4351","d0:a2:71:72:d1:b4","184.187.66.4","9335"
"4352","c7:13:5b:1d:76:e8","217.12.157.54","9336"
"4353","e4:90:c2:b5:d3:3b","190.108.78.106","9337"
"4354","d7:65:3c:ed:7d:26","140.5.183.79","9338"
"4355","44:9b:a5:e6:8a:9e","143.236.167.116","9339"
"4356","87:b4:e2:5c:38:b1","128.201.19.115","9340"
"4357","52:cf:df:50:c2:8e","214.118.3.99","9341"
"4358","e0:fa:c4:cb:d1:b1","112.92.123.81","9342"
"4359","0b:a7:f1:b6:f0:28","145.68.180.161","9343"
"4360","57:d4:c5:7c:d0:3c","13.146.129.138","9344"
"4361","83:a4:5b:6d:d9:f9","168.194.40.110","9345"
"4362","d6:1b:49:72:4f:74","150.0.58.9","9346"
"4363","e0:fb:76:a3:38:59","88.104.192.214","9347"
"4364","41:8c:30:07:3e:88","214.50.99.67","9348"
"4365","29:4c:ef:26:8c:b6","219.34.167.170","9349"
"4366","42:82:04:8b:6f:80","126.147.221.227","9350"
"4367","31:e1:df:09:37:ef","156.55.234.76","9351"
"4368","db:e6:e0:85:86:16","207.163.198.247","9352"
"4369","bd:bc:3c:bd:f3:a6","47.108.146.67","9353"
"4370","ec:a7:1d:2f:4f:43","83.57.152.138","9354"
"4371","ad:72:85:5b:0f:9c","10.136.135.120","9355"
"4372","80:5f:46:f2:e0:61","205.92.68.254","9356"
"4373","03:1a:f1:2b:75:1c","99.228.83.15","9357"
"4374","4b:b9:d3:36:7c:d7","141.253.4.40","9358"
"4375","c2:1f:6c:46:6b:c2","50.142.41.96","9359"
"4376","85:32:65:70:51:72","96.64.33.220","9360"
"4377","0a:34:ae:ba:43:1b","163.138.94.30","9361"
"4378","58:c2:08:2e:46:14","121.85.38.246","9362"
"4379","dc:b8:7a:dd:3e:c8","14.226.53.239","9363"
"4380","15:d7:fc:7e:bd:5b","176.89.184.210","9364"
"4381","63:dc:93:cd:b8:d5","73.49.255.18","9365"
"4382","3b:7f:cc:86:c9:74","204.113.157.25","9366"
"4383","00:36:bd:e0:a4:1e","41.94.47.224","9367"
"4384","f1:e7:55:2a:3b:2b","56.49.8.224","9368"
"4385","00:76:fb:c9:8b:94","83.166.25.168","9369"
"4386","4b:af:cb:6d:12:ed","114.21.105.53","9370"
"4387","8c:3e:6c:87:65:db","208.117.236.12","9371"
"4388","2a:97:d9:93:4b:fe","56.122.207.15","9372"
"4389","f9:50:1b:a0:e1:27","121.197.197.86","9373"
"4390","c2:5a:6d:b3:8d:a0","185.205.38.81","9374"
"4391","6a:fa:7b:8c:9d:59","166.214.213.181","9375"
"4392","2e:89:16:09:ee:a1","149.203.25.236","9376"
"4393","03:97:1a:d6:01:81","155.32.136.122","9377"
"4394","71:64:83:bd:6c:10","152.152.211.232","9378"
"4395","be:c0:cc:21:3b:1e","134.190.130.220","9379"
"4396","55:f0:f1:00:a7:da","14.166.202.67","9380"
"4397","3a:0f:15:86:8b:57","129.211.6.2","9381"
"4398","72:b0:e7:a4:8a:34","173.198.203.162","9382"
"4399","6b:c7:35:ec:22:7a","43.42.144.134","9383"
"4400","cf:fe:0f:38:95:7b","94.151.15.177","9384"
"4401","41:f4:48:06:28:f5","25.171.107.201","9385"
"4402","20:23:fa:4c:51:ee","108.0.221.137","9386"
"4403","80:0f:da:cd:c9:1d","74.243.160.38","9387"
"4404","6b:7b:d2:63:bd:ef","128.196.116.5","9388"
"4405","ac:10:ce:cd:57:f0","57.20.20.251","9389"
"4406","bd:95:08:99:65:38","55.51.134.253","9390"
"4407","7a:1c:61:dc:5d:ae","141.134.57.183","9391"
"4408","9f:91:05:ca:cf:09","64.27.98.159","9392"
"4409","ae:55:59:dc:37:6c","137.246.189.117","9393"
"4410","41:6b:a0:03:2c:51","126.214.48.139","9394"
"4411","36:bb:12:c8:bb:b3","41.114.136.251","9395"
"4412","98:61:21:f8:b7:15","201.87.21.201","9396"
"4413","e1:aa:d5:38:a9:92","168.225.96.191","9397"
"4414","3f:0e:7e:92:31:6f","187.245.225.115","9398"
"4415","fd:94:a8:5e:f0:da","123.107.156.199","9399"
"4416","f1:7d:a2:2d:d9:c4","10.163.107.217","9400"
"4417","c5:e5:18:52:23:35","209.144.245.47","9401"
"4418","91:b5:53:0b:c1:62","33.237.199.245","9402"
"4419","60:7e:02:61:bf:da","170.150.246.218","9403"
"4420","14:db:f3:27:56:de","33.31.70.217","9404"
"4421","33:ae:4e:85:97:1e","105.248.17.233","9405"
"4422","6c:c4:ec:b2:41:8d","37.82.33.43","9406"
"4423","c8:2e:ae:34:bd:af","219.243.214.6","9407"
"4424","ff:ee:85:e7:4c:70","90.16.3.16","9408"
"4425","83:49:4a:ec:6c:16","47.26.92.58","9409"
"4426","bc:16:49:0d:b7:29","45.86.209.48","9410"
"4427","a9:35:d4:b0:4e:37","177.59.28.60","9411"
"4428","53:10:3b:5c:8b:c9","142.102.53.80","9412"
"4429","e9:62:5e:99:d7:ee","206.102.177.122","9413"
"4430","ec:55:b3:73:c2:9f","117.63.7.185","9414"
"4431","82:e7:e4:35:52:38","75.220.112.253","9415"
"4432","f9:ad:cd:86:35:69","8.185.213.51","9416"
"4433","e4:05:41:7f:4f:79","101.227.93.147","9417"
"4434","17:0e:15:b0:50:2e","45.245.68.83","9418"
"4435","ac:56:6f:48:15:6f","154.94.250.194","9419"
"4436","36:16:ef:c7:e1:f8","119.20.22.204","9420"
"4437","af:01:db:5f:44:7a","166.144.171.54","9421"
"4438","05:7d:cf:bb:24:34","44.191.235.137","9422"
"4439","c8:fa:41:13:99:82","109.124.83.18","9423"
"4440","3b:72:b7:39:03:3d","223.12.191.130","9424"
"4441","d7:40:45:61:0e:54","25.117.165.255","9425"
"4442","83:b1:89:82:70:48","6.57.152.39","9426"
"4443","0e:7f:13:b5:89:75","157.1.59.223","9427"
"4444","66:37:5f:3d:9e:6b","58.210.19.249","9428"
"4445","6d:73:f6:e8:fc:64","112.37.81.239","9429"
"4446","57:07:77:f8:05:fd","72.189.121.69","9430"
"4447","d1:f8:e3:7f:3f:3c","32.79.155.1","9431"
"4448","61:a4:cf:d0:b7:83","6.149.45.161","9432"
"4449","1a:52:44:29:e2:e4","40.209.230.92","9433"
"4450","d0:eb:6b:19:59:19","186.113.97.138","9434"
"4451","c9:b6:bc:d3:4a:b0","115.125.175.220","9435"
"4452","2d:49:af:5e:e6:28","217.27.121.139","9437"
"4453","02:04:1e:a2:85:15","9.117.156.174","9438"
"4454","21:a2:c7:42:4d:e7","87.215.176.216","9439"
"4455","5a:08:91:84:3f:df","216.160.26.52","9440"
"4456","38:ed:98:ca:81:f0","8.140.112.40","9441"
"4457","3c:77:02:f2:fd:e8","120.162.12.32","9442"
"4458","83:4e:b0:df:d0:cb","40.246.32.150","9443"
"4459","3e:0a:50:eb:f3:6e","79.137.143.252","9444"
"4460","84:9c:cc:a7:53:bd","112.60.115.119","9445"
"4461","6d:77:ec:1e:8c:7a","193.24.177.249","9446"
"4462","0c:07:e8:4d:96:4c","91.189.2.32","9447"
"4463","14:e7:5c:5e:2e:62","70.155.26.157","9448"
"4464","ce:ba:42:dd:a2:2e","69.210.31.64","9449"
"4465","75:8b:70:0e:3b:f2","51.217.97.170","9450"
"4466","cc:c5:ee:c1:f0:11","205.153.76.242","9451"
"4467","45:9b:6c:ca:a8:84","43.99.117.221","9452"
"4468","4a:47:78:1b:d2:f1","67.54.227.105","9453"
"4469","19:c3:0e:e5:2c:55","130.102.160.183","9454"
"4470","a9:f1:d1:e2:89:37","171.146.159.99","9455"
"4471","a0:37:0f:f7:6f:54","149.105.238.197","9456"
"4472","5f:bd:8d:86:1e:19","152.95.238.117","9457"
"4473","44:e9:50:47:4a:3b","157.195.101.190","9458"
"4474","e9:a1:24:44:16:fe","18.213.180.69","9459"
"4475","bd:4b:dd:df:5f:d9","89.211.74.145","9460"
"4476","e8:39:57:aa:bc:48","106.2.61.76","9461"
"4477","99:34:93:ed:9c:a7","174.33.78.145","9462"
"4478","cb:1c:30:6a:bc:35","96.42.9.210","9463"
"4479","e1:e0:61:db:9c:68","121.201.181.178","9464"
"4480","ca:24:1e:57:0b:b0","58.224.7.225","9465"
"4481","1b:f5:61:e1:d9:84","164.115.170.50","9466"
"4482","09:8c:56:50:89:66","204.150.72.197","9468"
"4483","b5:0d:f0:af:b5:ea","76.96.235.41","9469"
"4484","19:4f:d1:2d:41:1b","73.243.181.8","9470"
"4485","ae:83:e8:d4:81:d7","104.180.74.214","9471"
"4486","f5:f2:69:2c:c5:bd","181.108.175.85","9472"
"4487","33:2c:3f:1b:72:3c","26.126.140.146","9473"
"4488","f7:60:19:f7:63:66","114.38.53.92","9474"
"4489","97:6a:e3:04:be:87","148.255.214.65","9475"
"4490","8d:90:f5:ed:92:e0","48.119.149.255","9476"
"4491","35:58:de:ba:c7:3a","23.83.38.225","9477"
"4492","a3:70:5b:1c:8f:b8","92.135.175.144","9478"
"4493","54:fa:69:0a:b2:07","57.182.230.245","9479"
"4494","64:26:f8:56:0c:3a","5.197.95.67","9480"
"4495","2c:f1:d1:14:a9:3b","48.17.35.110","9481"
"4496","cc:fd:a6:17:0e:ef","176.199.153.220","9482"
"4497","89:57:31:30:c7:ba","203.163.26.46","9483"
"4498","54:34:7c:ab:da:cb","57.31.253.36","9484"
"4499","35:2c:6c:5d:f3:04","208.32.214.89","9485"
"4500","8c:bd:a1:a2:a1:4d","140.219.49.175","9486"
"4501","f5:da:46:50:f7:37","100.51.78.92","9487"
"4502","d1:ab:f4:87:f8:68","27.157.65.121","9488"
"4503","b8:6f:9e:c7:11:f0","47.70.144.69","9489"
"4504","da:72:53:98:8d:94","177.121.99.202","9490"
"4505","eb:80:50:9f:f7:be","24.81.53.69","9491"
"4506","42:b8:1f:d7:23:20","159.57.58.77","9492"
"4507","24:ab:e3:1f:80:25","220.171.163.132","9493"
"4508","dc:03:e5:51:80:7a","28.3.38.21","9494"
"4509","ac:cf:ec:d1:6e:54","124.1.2.69","9495"
"4510","7c:3f:61:07:91:68","220.221.118.236","9496"
"4511","c8:ca:26:14:b1:4a","212.201.17.130","9497"
"4512","da:2f:f8:9f:55:4d","52.129.212.141","9498"
"4513","9f:73:de:49:e9:56","56.45.19.42","9499"
"4514","4c:2e:1b:7a:76:aa","222.126.135.26","9500"
"4515","d3:e0:15:01:c1:69","55.227.92.213","9501"
"4516","c0:92:f7:ac:f1:30","186.237.109.105","9502"
"4517","ac:c8:61:73:63:59","88.163.228.67","9503"
"4518","b2:53:d1:56:80:c7","113.108.111.245","9504"
"4519","fa:e5:86:40:22:c5","202.252.44.201","9505"
"4520","dd:5d:7c:dc:f9:3e","106.235.166.54","9506"
"4521","a4:02:9d:05:b6:14","219.182.182.115","9507"
"4522","a1:c4:f3:8c:3a:05","200.61.23.198","9508"
"4523","73:4f:db:27:05:c4","92.198.105.40","9509"
"4524","a8:84:73:b1:8f:77","155.170.211.59","9510"
"4525","5f:b2:89:48:19:9d","122.42.48.106","9511"
"4526","4c:ac:1e:cd:19:f1","167.14.1.137","9512"
"4527","0f:f5:d0:b6:fb:c3","156.248.166.33","9513"
"4528","7d:13:09:ec:7a:08","193.69.2.194","9514"
"4529","bb:c0:54:b6:84:e6","179.60.21.143","9515"
"4530","46:6b:1e:f2:3d:7e","180.238.175.103","9516"
"4531","a5:5b:f5:7c:02:b3","167.54.196.213","9517"
"4532","d0:ab:93:01:9d:d8","200.35.170.32","9518"
"4533","2a:f8:36:00:bc:1c","28.194.149.113","9519"
"4534","46:0b:69:62:ec:a6","222.144.202.138","9520"
"4535","e5:a3:f1:60:a6:71","209.104.254.53","9521"
"4536","d9:7d:38:50:45:fd","131.8.20.3","9522"
"4537","64:69:6a:1c:06:db","145.98.230.227","9523"
"4538","58:ab:24:a9:62:a8","65.157.99.1","9524"
"4539","34:c4:07:72:0e:d5","62.207.124.182","9525"
"4540","56:fc:a4:83:52:ba","143.16.44.166","9526"
"4541","8f:10:8b:6b:87:c9","159.168.251.194","9527"
"4542","c2:31:76:42:09:2c","63.133.135.13","9528"
"4543","3c:2c:20:72:42:c4","133.43.176.185","9529"
"4544","00:55:3e:8e:ba:42","37.85.11.231","9530"
"4545","7b:d6:ef:9e:5a:6f","53.101.157.55","9531"
"4546","0a:37:4d:0e:b3:e0","5.54.255.163","9532"
"4547","9e:fc:c5:80:c4:01","34.161.210.229","9533"
"4548","95:3f:00:26:56:1b","78.101.31.182","9534"
"4549","c7:10:9d:1e:05:d4","43.34.9.69","9535"
"4550","92:9b:8c:8f:62:48","155.78.245.145","9536"
"4551","1d:b4:10:a2:ac:f2","160.65.180.239","9537"
"4552","fa:6e:65:e4:11:d5","97.171.85.14","9538"
"4553","80:17:ec:47:85:08","182.82.34.22","9539"
"4554","30:13:92:24:e3:0b","38.19.6.44","9540"
"4555","42:16:49:92:ed:0c","101.120.138.180","9541"
"4556","86:14:68:56:02:d3","102.90.35.66","9542"
"4557","35:3c:fa:a9:b4:38","101.211.105.71","9543"
